customer_id,snapshot_date,customer_type,gender,primary_channel,total_views_7d,add_to_cart_7d,purchase_7d,recency_days,orders_30d,orders_90d,orders_365d,revenue_30d,revenue_90d,revenue_365d,aov_90d,channel_web_orders_90d,channel_store_orders_90d,channel_marketplace_orders_90d,avg_discount_rate_90d,discounted_line_ratio_90d,interest_top_category_90d,top_category_share_90d,unique_categories_90d,unique_products_90d,category_mix_entropy_90d,tickets_30d,open_tickets,avg_resolution_time_hours_90d,csat_avg_90d,churn_label_30d,future_revenue_6m,future_revenue_12m,segment_hint
cust_721696b88c25,2025-06-06,wholesale,female,store,34,3,1,35,1,3,9,553896.11,1135100.49,4017597.78,378366.83,1,2,0,0.3413,0.476,Chưa rõ,0.7293,3,11,0.2974,1,0,3.11,4.31,0,1445650.73,8688636.5,Regular
cust_735a8df1caeb,2025-09-23,retail,female,web,27,3,0,3,1,2,5,122131.26,345877.32,782949.19,172938.66,1,1,0,0.3461,0.5599,Chưa rõ,0.473,3,5,0.5789,0,0,26.71,4.47,0,651632.07,1209304.34,Regular
cust_d723b91be382,2025-07-21,unknown,male,web,38,3,0,64,1,3,6,689014.83,1346235.81,10496993.0,448745.27,2,1,0,0.3286,0.692,Chưa rõ,0.4479,2,5,0.3827,0,0,20.35,3.86,1,727528.98,10956243.82,At-risk Dormant
cust_7e66dde5715b,2025-04-08,retail,female,web,40,4,1,77,1,2,5,217584.54,500266.71,3208334.2,250133.36,2,0,0,0.473,0.6442,Chưa rõ,0.3577,4,6,0.8904,2,1,11.32,2.76,1,427411.41,2397479.34,At-risk Dormant
cust_309414efe275,2025-04-02,retail,male,web,39,2,1,1,1,4,8,683547.6,1004170.51,3099015.59,251042.63,4,0,0,0.3161,0.6533,Chưa rõ,0.4438,3,10,0.6111,1,0,12.66,4.01,0,1075589.8,3943388.47,Loyal Budget
cust_44c24837980e,2025-08-31,retail,female,web,29,2,3,1,1,2,5,737913.46,1055099.45,3830888.8,527549.72,2,0,0,0.307,0.7613,Chưa rõ,0.631,3,4,0.4054,0,0,18.45,3.94,0,1819312.88,4782688.2,Regular
cust_db3dc6d3da71,2025-11-12,unknown,female,web,23,2,0,20,1,3,5,130995.57,318807.04,2105458.69,106269.01,3,0,0,0.3594,0.323,Chưa rõ,0.3254,3,6,0.7411,0,0,6.46,3.7,0,415270.57,5324988.84,Regular
cust_2b14c2ee2f92,2025-12-17,wholesale,female,web,28,3,1,128,0,1,5,1244814.43,1917879.24,4634361.01,1917879.24,1,0,0,0.3061,0.3384,Chưa rõ,0.3293,5,4,1.0794,0,0,16.92,3.13,1,1130212.13,6394028.6,At-risk Dormant
cust_28fa2992205e,2025-07-08,retail,female,store,37,2,2,85,1,2,4,34369.52,59331.5,154016.2,29665.75,1,1,0,0.3438,0.524,Chưa rõ,0.4639,2,5,0.3716,0,0,53.45,3.58,1,37812.21,179506.12,At-risk Dormant
cust_26629099f23c,2025-09-28,retail,male,web,28,2,2,60,2,4,10,282873.23,816671.85,2202635.95,204167.96,3,0,1,0.3531,0.4119,Chưa rõ,0.4156,2,10,0.4051,1,0,13.7,4.66,0,1341841.8,3552656.85,Loyal Budget
cust_4385ab0ee1ba,2025-11-22,retail,male,web,41,4,2,39,1,2,6,75875.51,162706.36,1245589.11,81353.18,2,0,0,0.3201,0.6101,Chưa rõ,0.785,3,6,0.2362,2,1,37.05,3.55,0,294014.98,3107041.49,Regular
cust_0146e9c40c74,2025-05-01,retail,female,web,26,3,2,24,1,2,9,152729.41,233146.21,665137.26,116573.1,2,0,0,0.406,0.5383,Chưa rõ,0.6016,2,4,0.2761,1,0,22.04,3.5,0,495763.71,668552.38,Regular
cust_c2e190a206c3,2025-10-10,retail,male,web,32,4,0,46,1,3,6,507532.75,1854919.14,4268113.54,618306.38,3,0,0,0.3521,0.2786,Chưa rõ,0.8853,2,11,0.0795,2,1,14.19,3.51,0,2186410.04,11655024.12,Regular
cust_16a76c87c309,2025-12-04,retail,male,store,38,3,0,38,1,2,8,493368.7,1080792.75,2664073.94,540396.38,0,2,0,0.3645,0.5401,Chưa rõ,0.5994,3,3,0.4401,0,0,15.08,3.86,0,1658160.05,5172957.62,Regular
cust_5b88cdebe6b1,2025-07-24,retail,female,web,30,2,2,27,1,4,7,142300.03,326731.5,1141582.59,81682.87,3,0,1,0.3379,0.8864,Chưa rõ,0.3324,3,12,0.7334,0,0,27.46,3.81,0,583475.15,1622231.69,Loyal Budget
cust_47a4416750d7,2025-05-08,retail,other,marketplace,15,1,0,67,0,1,4,165964.48,324880.99,1965972.77,324880.99,0,0,1,0.3332,0.3917,Chưa rõ,0.4858,6,3,0.9214,0,0,8.78,3.51,0,427868.77,3843484.29,At-risk Dormant
cust_03217000ada5,2025-04-07,retail,male,web,23,3,0,112,0,1,6,121075.36,191371.41,1132416.19,191371.41,1,0,0,0.2322,0.2714,Chưa rõ,0.5917,1,2,0.0,0,0,37.06,3.31,1,124467.85,1005752.63,At-risk Dormant
cust_97e91e62f112,2025-09-22,retail,female,store,27,2,2,34,1,1,6,58316.24,158251.1,1041090.52,158251.1,0,1,0,0.2773,0.2977,Chưa rõ,0.7474,3,3,0.2775,0,0,41.8,4.74,0,146077.42,1588146.81,New / One-time
cust_609decbfcb34,2025-07-13,retail,male,web,21,2,2,137,0,0,2,311475.24,555259.84,1622485.29,0.0,0,0,0,0.2865,0.6982,Chưa rõ,0.6394,2,1,0.25,1,0,59.67,3.41,1,467793.82,2415251.81,At-risk Dormant
cust_d810f9b07a60,2025-02-15,retail,male,web,14,2,0,142,0,1,2,123426.42,203914.93,652823.82,203914.93,1,0,0,0.2964,0.7245,Chưa rõ,0.689,2,3,0.2156,0,0,22.77,2.1,1,192103.61,911338.12,At-risk Dormant
cust_803e120207ad,2026-03-10,retail,female,store,32,5,3,16,2,4,9,1136116.64,1865955.44,4481250.4,466488.86,1,3,0,0.3513,0.513,Chưa rõ,0.2942,3,13,0.7754,1,0,25.97,4.72,0,2723892.85,10032624.99,Regular
cust_522e08174a30,2025-10-12,vip,male,web,34,2,0,130,0,1,5,311467.1,1231725.38,3938884.33,1231725.38,1,0,0,0.3275,0.6853,Chưa rõ,0.3452,1,2,0.0,1,0,142.34,3.26,1,955873.16,3382145.52,At-risk Dormant
cust_c657f7c9f4da,2025-09-05,wholesale,female,web,27,2,3,33,1,3,6,91722.56,351946.26,1289159.94,117315.42,2,0,1,0.32,0.5894,Chưa rõ,0.2817,2,8,0.4979,2,0,13.86,4.1,0,593225.14,1642160.99,Regular
cust_4a69c3fd3b78,2025-06-16,retail,male,web,38,6,0,62,0,1,4,263341.36,409452.39,1016352.83,409452.39,1,0,0,0.347,0.4928,Chưa rõ,0.7819,1,4,0.0,0,0,15.13,4.86,0,512766.51,1848619.02,At-risk Dormant
cust_4160855f8fa8,2025-04-03,vip,other,web,22,3,0,90,0,2,7,89723.65,205959.77,849354.97,102979.88,2,0,0,0.2488,0.829,Chưa rõ,0.7653,3,6,0.2579,1,1,61.87,2.71,1,162314.6,493585.22,At-risk Dormant
cust_0dbe315d1f19,2025-11-12,retail,female,store,43,4,0,77,1,1,3,104147.99,178508.71,1202096.59,178508.71,0,1,0,0.3604,0.3225,Chưa rõ,0.7739,4,2,0.3134,0,0,82.5,2.48,1,171217.16,1670842.95,At-risk Dormant
cust_c3081f7bd31d,2025-07-24,retail,male,store,30,3,0,113,1,2,5,123972.41,277933.09,1541260.0,138966.54,0,2,0,0.3324,0.6376,Chưa rõ,0.15,3,6,0.9338,2,2,27.82,2.5,1,266936.17,2357901.61,At-risk Dormant
cust_c387f347919b,2025-04-30,wholesale,male,web,23,3,0,63,0,1,5,27759.12,39123.87,325150.8,39123.87,1,0,0,0.3849,0.7285,Chưa rõ,0.6935,1,4,0.0,1,0,24.34,3.91,0,82536.16,484917.26,At-risk Dormant
cust_3c8d4922367d,2025-03-23,wholesale,female,store,13,2,0,137,0,1,3,492979.85,1368743.12,5321545.22,1368743.12,0,1,0,0.2253,0.9112,Chưa rõ,0.8453,4,3,0.2144,0,0,9.57,3.88,1,879222.64,8102102.15,At-risk Dormant
cust_65430afe04d9,2025-11-23,retail,female,web,17,1,1,63,0,1,3,49930.08,161015.05,1192476.01,161015.05,1,0,0,0.381,0.5711,Chưa rõ,0.6697,1,2,0.0,1,0,15.84,3.41,0,212481.66,1342477.05,At-risk Dormant
cust_40d7987e9e6e,2025-12-02,retail,female,web,21,3,0,105,0,2,6,1556401.67,2124617.74,7134247.39,1062308.87,1,0,1,0.3692,0.5507,Chưa rõ,0.5167,4,4,0.67,0,0,25.07,3.13,1,1229812.19,7665212.49,At-risk Dormant
cust_f81ffbabc18f,2025-09-22,retail,female,web,12,2,0,112,0,1,3,21241.77,52606.18,374593.06,52606.18,1,0,0,0.2885,0.892,Chưa rõ,0.8345,2,2,0.1147,0,0,8.57,2.87,1,23856.97,313818.92,At-risk Dormant
cust_d6250ab923d0,2025-09-05,retail,female,web,21,2,2,18,1,3,9,37972.93,54802.72,447065.12,18267.57,3,0,0,0.3156,0.4361,Chưa rõ,0.3182,4,5,0.9452,0,0,14.15,4.5,0,106906.92,760813.32,Regular
cust_58c7b75cc204,2025-09-16,retail,female,web,17,1,0,131,0,1,7,92133.09,188808.85,431215.42,188808.85,1,0,0,0.3099,0.3106,Chưa rõ,0.5554,4,2,0.6163,0,0,44.13,3.16,1,122952.06,426004.04,At-risk Dormant
cust_0521911f8bb2,2025-07-29,unknown,male,web,39,2,3,54,1,4,9,144854.68,270991.55,1610976.23,67747.89,3,0,1,0.2676,0.5816,Chưa rõ,0.3146,4,12,0.9502,0,0,1.64,3.74,1,261122.0,2107107.71,Loyal Budget
cust_0bf0f4c10322,2025-07-08,retail,female,web,35,2,0,1,1,2,7,208306.93,664903.47,2385014.41,332451.74,2,0,0,0.286,0.4178,Chưa rõ,0.8945,2,4,0.0732,0,0,19.33,4.44,0,1016767.96,3625001.36,Regular
cust_02be81585780,2025-11-11,vip,female,store,49,7,0,8,1,5,12,3137788.15,5698625.29,14880004.84,1139725.06,0,5,0,0.3185,0.8581,Chưa rõ,0.2099,2,8,0.5476,0,0,7.54,4.23,0,10762613.31,26734470.32,VIP High Value
cust_5b1f58f6d31a,2026-02-04,retail,female,web,25,3,1,22,1,2,6,1586330.36,2541129.33,6614684.19,1270564.66,2,0,0,0.18,0.9064,Chưa rõ,0.3735,5,4,1.0082,0,0,1.99,3.88,0,4707994.16,12913062.04,Regular
cust_26a84b99e691,2025-06-24,retail,female,web,26,3,1,63,1,2,6,433689.96,1102087.11,3581142.13,551043.55,2,0,0,0.29,0.8923,Chưa rõ,0.4941,1,4,0.0,2,1,33.71,2.69,1,706230.66,3673803.16,At-risk Dormant
cust_93912d74de2e,2025-11-07,retail,female,web,34,3,0,1,1,1,3,8289.7,32751.54,150000.0,32751.54,1,0,0,0.3192,0.4562,Chưa rõ,0.1664,4,4,1.1555,1,0,30.74,3.63,0,41547.83,355539.71,New / One-time
cust_411e8d9deaa8,2025-12-29,unknown,female,web,29,4,0,125,0,2,6,39738.06,111528.54,338214.75,55764.27,2,0,0,0.3102,0.762,Chưa rõ,0.7073,3,5,0.3216,2,1,59.55,2.7,1,104095.51,319515.31,At-risk Dormant
cust_76de1f8d0d90,2026-01-07,vip,male,web,19,3,0,16,1,1,2,582514.45,950770.11,4632887.27,950770.11,1,0,0,0.4662,0.7701,Chưa rõ,0.5171,2,3,0.3347,0,0,32.1,3.92,0,1351875.86,5463637.0,Regular
cust_ec151aef2da4,2025-08-27,retail,male,store,16,1,1,135,0,0,1,8757.89,23963.47,173767.5,0.0,0,0,0,0.3545,0.4015,Chưa rõ,0.443,2,1,0.3861,0,0,22.4,3.93,1,14861.03,153674.53,At-risk Dormant
cust_15935060ee23,2025-08-07,vip,female,web,13,1,1,60,0,1,3,965842.75,1374469.2,3931047.39,1374469.2,1,0,0,0.2789,0.5113,Chưa rõ,0.5264,2,2,0.3282,0,0,14.81,4.0,0,2812418.91,5021132.29,Regular
cust_c33e18677bf1,2025-10-15,retail,female,web,23,2,4,81,1,3,9,122593.82,193005.81,1026168.26,64335.27,3,0,0,0.3728,0.7455,Chưa rõ,0.5555,4,10,0.6162,0,0,43.54,2.54,1,172661.78,1428046.97,At-risk Dormant
cust_2b63442ba2bd,2025-09-07,retail,male,web,15,1,1,19,1,2,7,35478.41,60918.84,376551.31,30459.42,2,0,0,0.3884,0.4185,Chưa rõ,0.4649,3,4,0.5879,0,0,5.87,5.0,0,114529.63,784044.37,Regular
cust_a7143200bb7e,2025-09-10,retail,female,web,27,2,0,107,0,0,2,77622.22,128715.27,726156.46,0.0,0,0,0,0.4065,1.0,Chưa rõ,0.15,4,1,1.1784,0,0,4.76,3.46,1,105579.1,929522.43,At-risk Dormant
cust_2a02a53469f7,2025-09-05,wholesale,female,web,49,5,1,8,1,2,4,365061.75,571218.84,2262658.61,285609.42,2,0,0,0.3788,0.4114,Chưa rõ,0.6218,4,6,0.5243,1,0,20.12,4.17,0,669385.93,2919676.64,Regular
cust_b0dc8c699e86,2025-11-09,retail,female,web,28,3,0,1,1,1,3,220571.36,550047.42,2398965.36,550047.42,1,0,0,0.2885,0.5303,Chưa rõ,0.3853,3,2,0.6753,0,0,11.91,4.83,0,691913.67,2947830.66,Regular
cust_7c40dd5f47f2,2025-12-29,retail,male,store,13,1,2,68,0,1,5,677189.28,972851.2,2759607.09,972851.2,0,1,0,0.3827,0.5161,Chưa rõ,0.3351,5,2,1.07,0,0,20.28,4.5,0,887633.09,4122803.03,At-risk Dormant
cust_f4b7c4b23847,2025-04-13,wholesale,male,store,27,2,0,83,1,1,5,309719.15,686127.65,1552431.11,686127.65,0,1,0,0.3581,0.6138,Chưa rõ,0.9432,1,2,0.0,2,0,12.55,3.56,1,316438.18,2083658.41,At-risk Dormant
cust_f1730ea4c6c9,2025-03-09,retail,female,web,44,2,1,1,1,2,10,76244.51,159117.29,778235.19,79558.64,2,0,0,0.308,0.4765,Chưa rõ,0.8046,1,4,0.0,1,0,49.79,3.76,0,336090.61,1583831.65,Regular
cust_7649f55f3f6c,2025-05-09,retail,female,store,29,2,0,113,0,1,7,169618.82,403294.38,1583158.28,403294.38,0,1,0,0.3128,0.29,Chưa rõ,0.5949,3,2,0.4451,0,0,42.53,4.26,1,206333.64,930632.97,At-risk Dormant
cust_5b3519450687,2025-03-11,retail,male,web,24,4,0,103,0,1,4,1409859.82,2653209.21,9254631.15,2653209.21,1,0,0,0.3767,0.5357,Chưa rõ,0.4909,5,3,0.8193,0,0,38.74,2.69,1,1854362.46,8435317.83,At-risk Dormant
cust_255b517a2dca,2025-02-12,retail,male,web,34,3,0,65,0,1,5,84786.53,256295.81,1082986.65,256295.81,1,0,0,0.3065,1.0,Chưa rõ,0.9252,2,4,0.0519,1,0,7.06,3.87,0,406661.34,1184166.29,At-risk Dormant
cust_5130b4426e57,2025-04-26,retail,female,web,36,2,0,1,1,2,5,721700.99,1690076.75,4361390.82,845038.38,2,0,0,0.3217,0.5218,Chưa rõ,0.5303,1,7,0.0,2,1,5.31,3.03,0,3229296.51,6673335.75,Regular
cust_fd7afd2b6bea,2025-03-13,retail,female,web,21,3,0,124,0,1,3,1843437.77,3757858.26,8692631.35,3757858.26,1,0,0,0.2763,0.8334,Chưa rõ,0.2303,4,2,1.0671,0,0,82.16,2.82,1,2181415.55,12107744.24,At-risk Dormant
cust_a9958e14de5b,2025-07-24,retail,male,store,13,1,1,78,0,1,8,479111.77,765850.19,1776345.09,765850.19,0,1,0,0.254,0.8426,Chưa rõ,0.7657,2,2,0.1624,0,0,9.34,3.9,0,1303076.21,2315527.19,At-risk Dormant
cust_e582514cc8f0,2025-10-28,vip,female,web,20,1,1,45,1,2,8,108800.43,230867.26,671795.95,115433.63,2,0,0,0.3016,0.5257,Chưa rõ,0.2222,3,6,0.8545,0,0,24.15,3.07,1,146239.1,1019318.61,Regular
cust_73e2723fd221,2025-09-26,retail,male,store,30,4,0,16,1,2,8,148252.6,306070.94,681015.83,153035.47,0,2,0,0.2588,0.6774,Chưa rõ,0.8214,2,5,0.1238,0,0,31.07,3.44,0,541128.88,1552991.62,Regular
cust_5c015bf998ba,2026-02-07,retail,male,web,18,2,1,118,0,1,3,136192.88,262343.86,780597.04,262343.86,1,0,0,0.2787,1.0,Chưa rõ,0.6546,2,2,0.2394,2,1,86.71,2.24,1,109171.11,754949.2,At-risk Dormant
cust_f186e17a8411,2025-08-12,retail,male,web,21,2,0,78,0,1,4,165232.18,260019.05,1193937.59,260019.05,1,0,0,0.3015,1.0,Chưa rõ,0.5602,3,4,0.4831,0,0,17.31,3.98,0,500847.14,2577488.27,At-risk Dormant
cust_c23d38e7a029,2025-05-03,unknown,female,web,44,4,1,33,1,1,5,92015.49,123290.13,426025.1,123290.13,1,0,0,0.2852,0.7506,Chưa rõ,0.5106,3,4,0.5376,3,2,9.19,2.48,1,111484.06,550313.36,New / One-time
cust_859f8f51c6b5,2025-04-08,retail,female,web,34,3,1,35,1,2,6,338647.37,811283.14,3257604.65,405641.57,2,0,0,0.279,0.4884,Chưa rõ,0.4038,2,7,0.4133,0,0,32.67,4.64,0,1153636.57,4070532.22,Regular
cust_f7d03e357b3b,2025-10-21,retail,female,marketplace,15,1,1,53,0,1,3,66788.9,213502.34,850205.55,213502.34,0,0,1,0.3715,0.3438,Chưa rõ,0.2113,5,3,1.2693,1,0,25.12,4.12,0,278124.57,1239816.4,New / One-time
cust_e36116427100,2025-02-01,vip,female,web,31,3,0,7,1,4,11,686279.68,2209669.21,5183441.79,552417.3,4,0,0,0.3294,0.7998,Chưa rõ,0.5346,4,16,0.6452,0,0,34.81,4.74,0,3830525.17,6815820.26,Regular
cust_1a23ad293236,2026-01-01,retail,male,store,30,4,0,17,1,2,9,110781.25,294405.32,956060.58,147202.66,0,2,0,0.418,0.3443,Chưa rõ,0.4409,4,4,0.7751,1,1,29.69,3.66,0,370679.56,1421762.48,Regular
cust_a8baf04a1686,2026-01-02,unknown,female,web,21,2,0,142,0,2,9,35487.31,89875.6,709655.6,44937.8,2,0,0,0.3536,0.7631,Chưa rõ,0.4537,1,5,0.0,0,0,29.03,3.67,1,64534.6,932888.88,At-risk Dormant
cust_69d0992a6689,2025-04-29,retail,female,web,20,3,0,69,1,3,6,821217.09,1316169.76,6385828.33,438723.25,2,1,0,0.3105,0.6336,Chưa rõ,0.8377,1,10,0.0,2,1,15.8,2.93,1,795698.03,4798574.21,At-risk Dormant
cust_33318441db4d,2026-02-20,retail,male,web,26,2,0,143,0,1,3,65114.35,114637.69,751936.63,114637.69,1,0,0,0.2455,0.5362,Chưa rõ,0.327,4,2,0.9329,0,0,46.58,3.62,1,87780.41,553620.23,At-risk Dormant
cust_6304c33318c7,2025-05-29,wholesale,female,web,15,1,0,73,0,1,4,72752.31,104609.94,747568.26,104609.94,1,0,0,0.2817,0.7075,Chưa rõ,0.415,4,4,0.811,0,0,80.07,2.31,1,50818.13,586958.25,At-risk Dormant
cust_8d8d983f7f4b,2025-05-25,retail,female,web,30,4,0,42,0,2,10,156239.73,464892.38,1641231.4,232446.19,2,0,0,0.3096,0.534,Chưa rõ,0.3809,2,7,0.4291,1,0,33.46,4.32,0,665950.28,2281514.39,Regular
cust_c1aa22f97f46,2025-09-01,retail,female,store,7,1,0,74,0,1,6,17832.17,62916.26,289948.19,62916.26,0,1,0,0.3475,0.6549,Chưa rõ,0.4829,7,4,1.0062,1,1,5.82,3.89,0,104793.43,454689.1,At-risk Dormant
cust_66c2a831ff88,2025-04-23,vip,female,web,39,5,0,30,1,3,6,112999.78,150815.54,1095578.36,50271.85,2,0,1,0.3764,0.4905,Chưa rõ,0.5093,2,11,0.3401,1,0,4.2,4.65,0,168410.34,1946638.93,Regular
cust_6c878302fed0,2025-10-25,retail,male,web,28,4,1,1,2,4,9,424353.92,728455.36,1688761.19,182113.84,4,0,0,0.3544,1.0,Chưa rõ,0.6089,1,15,0.0,2,0,8.47,3.8,0,819387.86,3624987.36,Loyal Budget
cust_9c54149cb142,2026-02-21,vip,male,web,33,2,1,63,1,3,7,262516.63,826297.35,3753395.18,275432.45,3,0,0,0.327,0.937,Chưa rõ,0.468,4,7,0.7375,1,0,8.49,2.44,1,586469.06,2607245.14,At-risk Dormant
cust_25166fdceb57,2025-09-16,vip,male,marketplace,40,6,0,26,1,1,4,69125.32,161050.36,1426998.99,161050.36,0,0,1,0.3389,0.4746,Chưa rõ,0.3813,3,4,0.6797,1,0,19.69,5.0,0,233302.76,2394322.1,New / One-time
cust_c07598c997ce,2025-05-11,retail,male,web,27,2,1,1,2,3,7,215089.54,653339.77,1901103.77,217779.92,3,0,0,0.3079,0.9763,Chưa rõ,0.4929,3,11,0.5571,1,0,15.15,4.59,0,1064179.5,4440145.81,Regular
cust_7a9f69bcc7ea,2025-04-14,retail,male,web,17,2,0,1,3,6,13,103717.64,144786.95,357074.1,24131.16,4,0,2,0.2879,0.4809,Chưa rõ,0.698,3,10,0.3318,1,1,21.69,2.82,0,274101.69,991749.25,Loyal Budget
cust_468ed7ecf7e5,2025-08-19,retail,female,web,37,5,1,82,1,3,8,459268.28,649988.64,1677348.93,216662.88,3,0,0,0.3015,0.382,Chưa rõ,0.6309,2,6,0.2558,0,0,42.36,2.96,1,553033.57,1637317.48,At-risk Dormant
cust_4293177baf0a,2025-08-29,retail,female,store,28,1,0,22,1,3,8,76020.92,290922.17,1066862.73,96974.06,0,3,0,0.4145,0.5146,Chưa rõ,0.5834,2,10,0.2887,0,0,14.65,3.33,0,338525.31,2378667.78,Regular
cust_bbee25686a7d,2025-10-20,retail,male,web,20,3,1,111,0,1,4,78125.18,113110.4,576610.47,113110.4,1,0,0,0.3636,0.5322,Chưa rõ,0.2338,3,2,0.8418,2,1,92.7,3.21,1,102770.84,326271.83,At-risk Dormant
cust_6bc5b0e41b8a,2025-08-01,retail,male,web,19,1,1,39,0,1,8,94410.95,243356.34,1171298.5,243356.34,1,0,0,0.4023,0.5849,Chưa rõ,0.4091,3,4,0.6492,2,0,5.85,4.39,0,399525.21,3223774.62,New / One-time
cust_b414bcf34fbd,2026-03-15,retail,male,web,15,1,0,145,0,1,4,282649.65,837839.24,3225103.04,837839.24,1,0,0,0.3717,0.3127,Chưa rõ,0.2216,2,2,0.5395,0,0,69.0,2.1,1,631182.98,2319166.78,At-risk Dormant
cust_895455e547e0,2025-07-23,retail,other,web,40,4,0,10,1,2,6,240509.53,323399.49,1693978.93,161699.74,2,0,0,0.3226,0.5498,Chưa rõ,0.4455,2,5,0.3843,1,0,10.49,3.9,0,691631.59,2768948.35,Regular
cust_71c4b0b89e61,2025-05-10,retail,female,store,30,3,2,21,2,3,7,164860.65,348652.29,1543022.32,116217.43,0,3,0,0.313,0.6055,Chưa rõ,0.5211,3,5,0.5261,0,0,36.26,4.14,0,384809.15,3315622.79,Regular
cust_bc10cc466466,2025-03-15,vip,female,web,43,4,2,35,1,1,7,312940.05,1069001.65,2850972.76,1069001.65,1,0,0,0.3056,0.3092,Chưa rõ,0.5699,9,4,0.9451,0,0,11.54,5.0,0,2158573.5,3932169.9,Regular
cust_0f3b0dbc246a,2025-03-06,retail,female,web,24,3,1,65,0,0,1,368265.46,652522.25,1591183.98,0.0,0,0,0,0.2314,0.4909,Chưa rõ,0.8498,2,1,0.1041,0,0,23.32,5.0,0,879759.87,3426408.43,At-risk Dormant
cust_637dc504de86,2025-04-09,retail,female,web,21,1,0,37,0,0,1,109859.91,154043.91,403946.77,0.0,0,0,0,0.3199,0.4898,Chưa rõ,0.5964,1,1,0.0,0,0,11.05,4.58,0,277138.31,613770.92,New / One-time
cust_557cb81e728f,2025-02-17,unknown,female,marketplace,18,1,0,13,2,7,13,407093.19,700883.51,2398051.81,100126.22,0,1,6,0.303,0.3487,Chưa rõ,0.6472,4,12,0.4891,0,0,5.27,4.83,0,1268873.23,3743195.45,Loyal Budget
cust_f97c99db9bf3,2025-03-01,retail,female,web,20,2,2,36,1,1,5,387411.7,791934.57,3016061.01,791934.57,1,0,0,0.2922,0.8379,Chưa rõ,0.5178,3,3,0.5297,1,0,19.03,4.06,0,735118.12,3249499.2,Regular
cust_5f319dc11bfb,2025-05-06,unknown,female,web,12,1,0,83,0,1,3,111740.97,275433.03,1496164.95,275433.03,1,0,0,0.3149,0.7084,Chưa rõ,0.3054,4,2,0.963,0,0,10.34,4.7,0,250275.16,1555173.0,At-risk Dormant
cust_24bce39a8bd8,2025-05-21,vip,male,web,18,1,1,1,1,1,5,358048.9,627156.36,5452498.72,627156.36,1,0,0,0.2712,0.3324,Chưa rõ,0.6365,2,2,0.252,2,0,12.71,3.71,0,829208.42,13311573.42,Regular
cust_54ab13f2e1ce,2025-06-02,retail,female,store,20,2,2,18,1,3,6,211182.62,487421.18,1322796.35,162473.73,0,2,1,0.2673,0.885,Chưa rõ,0.5898,4,6,0.5686,0,0,26.22,3.95,0,657932.43,1378007.28,Regular
cust_e913d4b0bb7f,2025-11-05,retail,female,web,25,4,0,105,0,2,7,129416.08,206180.06,611306.3,103090.03,1,1,0,0.3131,0.3781,Chưa rõ,0.6503,4,6,0.4847,0,0,11.83,2.86,1,128498.98,666741.22,At-risk Dormant
cust_ab94fe800fa6,2025-10-07,retail,female,web,24,2,0,90,0,2,6,28013.42,70060.88,267657.31,35030.44,1,1,0,0.3744,0.3951,Chưa rõ,0.4181,3,6,0.6392,0,0,9.46,4.37,0,68339.45,529429.17,At-risk Dormant
cust_a559c495d196,2025-04-21,vip,male,web,37,3,1,31,1,2,8,865383.2,2295448.74,6757440.07,1147724.37,2,0,0,0.353,0.7847,Chưa rõ,0.95,1,3,0.0,1,0,12.39,3.68,0,2084693.39,9694978.16,Regular
cust_b36041f45732,2025-06-27,unknown,male,web,11,1,0,109,0,1,4,500046.32,1561725.49,5908931.48,1561725.49,1,0,0,0.2804,0.9881,Chưa rõ,0.2949,2,2,0.4887,0,0,6.96,3.65,1,1482739.2,8765953.54,At-risk Dormant
cust_9bb27925efd5,2025-08-07,vip,female,web,17,2,2,13,1,3,6,369578.04,641019.88,2287949.82,213673.29,2,0,1,0.3521,0.4639,Chưa rõ,0.5258,4,12,0.6573,0,0,17.28,3.97,0,1179295.71,4692168.98,Regular
cust_13b0ed20005d,2025-06-27,retail,male,marketplace,24,2,0,61,0,1,3,58793.85,195786.51,1574987.46,195786.51,0,0,1,0.3337,0.7345,Chưa rõ,0.2342,2,2,0.5308,1,0,8.64,4.18,0,402834.05,2694224.96,At-risk Dormant
cust_58121eede40e,2025-07-19,retail,female,store,34,3,1,11,1,3,5,288859.76,490915.75,1107319.97,163638.58,0,2,1,0.2627,0.5723,Chưa rõ,0.5247,3,10,0.5222,1,0,23.71,4.35,0,1037075.56,1539651.4,Regular
cust_b2fcc77bd5f1,2025-11-24,retail,female,web,17,2,0,53,0,1,5,1336912.22,2203338.63,5030239.92,2203338.63,1,0,0,0.332,0.6438,Chưa rõ,0.3264,3,4,0.74,1,0,15.47,4.33,0,4442486.31,11389022.31,Regular
cust_0c50e576469e,2025-04-05,retail,female,marketplace,33,3,2,1,1,1,7,187210.12,253667.7,1389986.33,253667.7,0,0,1,0.361,0.6048,Chưa rõ,0.8883,5,3,0.1797,1,0,13.69,3.94,0,458648.16,3437047.23,New / One-time
cust_4bfd5354c745,2025-01-09,retail,male,web,26,2,1,75,1,1,4,97603.06,270897.24,965982.02,270897.24,1,0,0,0.3113,0.4098,Chưa rõ,0.7429,4,2,0.3564,0,0,74.27,2.45,1,111471.79,1011411.04,At-risk Dormant
cust_f449c7ff3107,2025-12-30,retail,male,web,15,1,0,163,0,1,3,20641.86,35934.49,280071.73,35934.49,1,0,0,0.432,0.5937,Chưa rõ,0.6342,3,2,0.4019,1,1,17.48,2.5,1,24307.31,278696.42,At-risk Dormant
