customer_id,snapshot_date,skin_type,preferred_category,primary_purchase_channel,device_type,traffic_source,price_sensitivity_score,customer_tenure_days,promotion_period_flag,orders_30d,orders_90d,spend_30d,spend_90d,avg_order_value_90d,sessions_30d,product_views_30d,add_to_cart_30d,checkout_start_30d,days_since_last_purchase,orders_30d_vs_prev30d,spend_30d_vs_prev30d,cart_to_checkout_rate,checkout_to_purchase_rate,discount_dependency,email_open_rate_30d,push_open_rate_30d,coupon_used_90d,returns_90d,refund_ratio_90d,complaints_90d,avg_rating_90d,engagement_score_30d,experience_risk_score,will_churn_90d
C02430,2025-10-17,dry,fragrance,online,desktop,tiktok,0.42,374,0,2,3,1335156,2256577,752192,13,62,9,3,8,-0.25,-0.076,0.333,0.667,0.451,0.375,0.157,2,0,0.0,0,4.9,7.6,0.0,0
C00988,2025-06-27,combination,fragrance,online,mobile,facebook,0.536,761,1,0,0,0,0,0,9,20,0,0,54,-0.5,-1.0,0.0,0.0,0.519,0.263,0.141,0,0,0.0,0,3.7,4.2,0.0,0
C03327,2025-03-11,oily,haircare,store,desktop,organic,0.257,315,1,0,0,0,0,0,7,53,0,0,122,0.0,-1.0,0.0,0.0,0.356,0.181,0.115,0,0,0.0,0,4.8,4.39,0.0,1
C03238,2025-12-15,combination,sun_care,online,desktop,tiktok,0.178,911,0,0,2,0,496509,248254,9,31,3,3,21,0.0,-1.0,1.0,0.0,0.313,0.225,0.471,2,0,0.0,0,4.5,4.71,0.0,0
C00239,2025-05-11,sensitive,sun_care,online,mobile,organic,0.186,973,0,0,2,0,522834,261417,20,35,6,2,35,0.0,0.0,0.333,0.0,0.336,0.449,0.447,1,0,0.0,0,4.4,9.41,0.0,1
C00062,2025-03-25,normal,fragrance,online,mobile,google_ads,0.283,473,0,0,0,0,0,0,12,49,4,2,56,0.0,0.0,0.5,0.0,0.302,0.304,0.072,0,0,0.0,0,4.8,6.51,0.0,0
C00962,2025-04-04,dry,skincare,marketplace,mobile,organic,0.14,371,1,0,2,0,565153,282576,6,27,2,0,14,0.0,0.0,0.0,0.0,0.308,0.276,0.382,0,0,0.0,0,4.5,3.33,0.0,0
C00959,2025-07-10,dry,bodycare,online,mobile,google_ads,0.542,1082,1,2,3,210831,790527,263509,11,54,7,3,0,-0.25,1.085,0.429,0.667,0.535,0.55,0.481,1,0,0.0,0,4.8,6.44,0.0,0
C01358,2025-05-23,sensitive,skincare,online,mobile,organic,0.282,765,0,1,1,265396,354234,354234,16,60,7,2,14,1.0,0.194,0.286,0.5,0.311,0.234,0.289,0,0,0.0,0,5.0,8.62,0.0,0
C03294,2025-02-05,sensitive,sun_care,online,mobile,organic,0.249,1096,1,5,5,1059939,1557273,311454,14,73,8,6,0,0.2,0.195,0.75,0.833,0.309,0.501,0.43,2,0,0.0,0,4.4,8.27,0.0,0
C02830,2025-08-04,oily,makeup,store,mobile,email,0.611,611,0,0,1,0,307489,307489,5,13,1,0,96,0.0,-1.0,0.0,0.0,0.444,0.248,0.302,0,0,0.0,0,4.5,2.45,0.0,1
C01390,2025-12-14,dry,bodycare,store,mobile,facebook,0.361,204,1,0,1,0,212751,212751,5,22,0,0,83,0.0,-1.0,0.0,0.0,0.37,0.151,0.124,1,0,0.0,0,4.6,2.66,0.0,1
C00558,2025-03-19,normal,skincare,online,mobile,facebook,0.711,825,0,1,1,146443,417003,417003,10,37,2,1,46,1.0,1.447,0.5,1.0,0.63,0.271,0.173,1,0,0.0,0,4.9,5.23,0.0,0
C00425,2025-08-31,sensitive,bodycare,online,mobile,organic,0.596,869,0,1,3,126711,483884,161294,11,24,2,1,7,-0.5,126711.0,0.5,1.0,0.449,0.294,0.244,1,0,0.0,0,4.8,5.24,0.0,0
C04204,2025-07-24,dry,sun_care,store,desktop,organic,0.279,204,1,0,0,0,0,0,11,33,2,0,128,0.0,-1.0,0.0,0.0,0.425,0.26,0.097,1,0,0.0,0,4.1,5.51,0.0,0
C02422,2025-03-15,combination,fragrance,online,desktop,email,0.03,1078,1,2,4,1736561,2809839,702459,13,74,6,3,0,2.0,0.017,0.5,0.667,0.12,0.655,0.386,0,0,0.0,0,4.5,7.78,0.0,0
C01904,2025-03-08,dry,bodycare,online,desktop,google_ads,0.066,404,1,0,0,0,0,0,10,34,0,0,130,-0.667,-1.0,0.0,0.0,0.219,0.268,0.263,0,0,0.0,0,5.0,5.02,0.0,1
C02757,2025-04-09,combination,sun_care,online,mobile,facebook,0.623,833,1,1,2,290864,750079,375039,9,38,1,1,18,0.0,-0.428,1.0,1.0,0.403,0.291,0.314,1,0,0.0,0,4.6,4.8,0.0,0
C00173,2025-01-09,oily,bodycare,online,mobile,email,0.425,1297,0,1,4,191978,1150549,287637,16,60,11,2,0,1.0,1.153,0.182,0.5,0.346,0.636,0.37,3,0,0.0,0,4.5,8.86,0.0,0
C01976,2025-11-05,oily,fragrance,online,desktop,tiktok,0.218,773,0,0,1,0,473373,473373,9,38,5,3,51,0.0,0.0,0.6,0.0,0.214,0.441,0.477,0,0,0.0,0,4.6,5.04,0.0,1
C01589,2025-08-21,oily,haircare,online,mobile,email,0.392,491,1,0,0,0,0,0,11,41,1,0,107,0.0,0.0,0.0,0.0,0.457,0.217,0.088,0,0,0.0,0,4.3,5.69,0.0,1
C00903,2025-09-20,normal,fragrance,online,mobile,referral,0.721,1137,0,3,5,1507051,4263068,852613,17,47,7,4,0,-0.2,0.09,0.571,0.75,0.622,0.408,0.333,2,0,0.0,0,4.6,8.63,0.0,1
C02176,2025-08-07,normal,haircare,online,mobile,organic,0.172,365,0,0,1,0,215463,215463,9,28,3,1,78,0.0,-1.0,0.333,0.0,0.332,0.366,0.294,0,0,0.0,1,3.7,4.62,0.4,1
C03544,2025-02-08,dry,skincare,marketplace,mobile,organic,0.531,478,0,0,0,0,0,0,14,48,4,1,79,-0.667,0.0,0.25,0.0,0.455,0.161,0.0,0,0,0.0,0,4.2,7.28,0.0,1
C00139,2025-12-14,oily,makeup,online,mobile,email,0.224,524,1,0,1,0,369552,369552,13,43,1,0,67,-0.667,0.0,0.0,0.0,0.322,0.21,0.311,1,0,0.0,0,4.3,6.55,0.0,0
C00140,2025-07-23,combination,fragrance,marketplace,mobile,tiktok,0.634,887,1,1,2,969278,1935294,967647,11,43,5,1,24,1.0,-0.154,0.2,1.0,0.479,0.207,0.421,0,0,0.0,0,4.6,5.99,0.0,0
C02310,2025-04-21,oily,fragrance,marketplace,mobile,google_ads,0.092,360,0,0,0,0,0,0,4,16,0,0,117,0.0,0.0,0.0,0.0,0.386,0.282,0.169,1,0,0.0,0,4.7,2.08,0.0,1
C01247,2025-09-27,combination,skincare,online,mobile,google_ads,0.153,846,0,0,0,0,0,0,15,31,2,1,78,-0.667,-1.0,0.5,0.0,0.252,0.222,0.27,1,0,0.0,0,5.0,7.05,0.0,1
C04118,2025-09-25,combination,makeup,online,mobile,tiktok,0.146,879,0,1,2,248778,625329,312664,13,56,5,3,45,1.0,-0.442,0.6,0.333,0.315,0.138,0.336,0,0,0.0,0,4.4,7.18,0.0,0
C00794,2025-10-16,oily,makeup,online,mobile,facebook,0.261,824,0,0,0,0,0,0,17,36,4,1,78,0.0,-1.0,0.25,0.0,0.421,0.356,0.299,1,0,0.0,0,5.0,8.12,0.0,0
C00190,2025-07-22,dry,bodycare,online,mobile,email,0.516,1201,1,2,3,272399,612570,204190,21,86,5,2,0,-0.25,0.347,0.4,1.0,0.436,0.441,0.501,0,0,0.0,0,5.0,11.28,0.0,0
C00219,2025-02-17,normal,haircare,store,mobile,facebook,0.309,849,1,0,0,0,0,0,4,14,2,0,117,-0.667,-1.0,0.0,0.0,0.287,0.255,0.106,0,0,0.0,0,3.9,2.14,0.0,1
C02959,2025-07-15,normal,fragrance,online,desktop,email,0.089,688,1,1,1,296921,547954,547954,17,49,4,1,51,-0.5,0.173,0.25,1.0,0.242,0.191,0.261,0,0,0.0,0,4.3,8.51,0.0,0
C03108,2025-09-17,normal,bodycare,marketplace,mobile,organic,0.188,246,0,1,1,149842,259893,259893,6,28,1,1,51,-0.333,-0.458,1.0,1.0,0.244,0.342,0.521,0,0,0.0,0,4.8,3.3,0.0,1
C01097,2025-05-07,dry,haircare,store,tablet,organic,0.175,593,0,0,0,0,0,0,11,56,3,0,105,0.0,-1.0,0.0,0.0,0.3,0.293,0.37,0,0,0.0,0,4.7,6.26,0.0,1
C02103,2025-09-23,oily,bodycare,store,mobile,google_ads,0.521,901,0,0,0,0,0,0,13,50,6,2,106,-0.5,-1.0,0.333,0.0,0.45,0.355,0.449,1,0,0.0,0,4.2,7.06,0.0,0
C02738,2025-05-11,sensitive,bodycare,online,mobile,organic,0.66,547,1,0,0,0,0,0,5,16,1,0,91,-0.667,0.0,0.0,0.0,0.485,0.151,0.294,1,0,0.0,0,4.0,2.54,0.0,1
C03522,2025-08-29,oily,makeup,online,mobile,facebook,0.533,479,1,0,1,0,295737,295737,7,38,2,0,104,0.0,0.0,0.0,0.0,0.464,0.127,0.005,0,0,0.0,0,4.6,4.06,0.0,1
C03901,2025-01-21,combination,bodycare,marketplace,mobile,email,0.475,163,0,0,0,0,0,0,4,21,2,0,105,0.0,-1.0,0.0,0.0,0.358,0.0,0.096,0,0,0.0,0,4.3,2.35,0.0,1
C03968,2025-04-30,oily,bodycare,online,mobile,facebook,0.239,998,1,5,6,1844570,2233954,372325,19,61,13,6,0,0.0,0.058,0.462,0.833,0.266,0.343,0.364,3,0,0.0,0,4.3,10.21,0.0,0
C03897,2025-03-04,normal,makeup,online,desktop,email,0.408,800,0,0,1,0,372305,372305,10,36,2,0,60,-0.667,0.0,0.0,0.0,0.31,0.168,0.192,0,0,0.0,0,4.3,5.2,0.0,1
C03394,2025-01-08,dry,sun_care,online,mobile,facebook,0.379,774,0,0,1,0,305095,305095,17,57,5,1,59,-0.667,0.0,0.2,0.0,0.356,0.435,0.423,1,0,0.0,0,4.1,8.81,0.0,0
C00371,2025-09-24,dry,haircare,online,mobile,google_ads,0.348,356,1,0,0,0,0,0,5,24,1,1,132,-0.5,0.0,1.0,0.0,0.379,0.0,0.216,0,0,0.0,1,3.4,2.78,0.4,1
C03282,2025-03-25,combination,haircare,online,mobile,referral,0.071,308,0,0,1,0,233970,233970,10,27,2,0,27,-0.5,-1.0,0.0,0.0,0.252,0.0,0.0,1,0,0.0,0,3.6,4.93,0.0,1
C03818,2025-01-17,normal,fragrance,online,mobile,tiktok,0.627,687,0,0,0,0,0,0,15,49,2,1,79,0.0,0.0,0.5,0.0,0.487,0.069,0.2,1,0,0.0,0,4.2,7.59,0.0,1
C03871,2025-03-06,combination,bodycare,marketplace,desktop,google_ads,0.087,479,1,1,1,197222,251060,251060,10,26,4,2,41,-0.5,1.483,0.5,0.5,0.244,0.197,0.383,0,0,0.0,0,4.2,5.02,0.0,0
C00805,2025-01-13,normal,fragrance,online,mobile,tiktok,0.613,1082,0,1,1,788844,1050276,1050276,6,26,5,2,98,1.0,-0.179,0.4,0.5,0.566,0.375,0.457,0,0,0.0,0,5.0,3.48,0.0,0
C04355,2025-10-02,sensitive,makeup,store,mobile,organic,0.561,830,1,0,0,0,0,0,9,43,4,0,121,0.0,0.0,0.0,0.0,0.416,0.208,0.28,0,0,0.0,0,4.5,5.13,0.0,0
C03201,2025-02-13,sensitive,haircare,online,mobile,facebook,0.327,813,0,0,0,0,0,0,10,27,2,1,73,0.0,-1.0,0.5,0.0,0.352,0.435,0.325,0,0,0.0,0,4.9,4.93,0.0,0
C03776,2025-04-04,sensitive,bodycare,online,mobile,organic,0.213,333,0,0,1,0,210397,210397,12,29,3,1,44,0.0,0.0,0.333,0.0,0.266,0.313,0.262,0,0,0.0,0,4.1,5.85,0.0,0
C03338,2025-03-31,oily,sun_care,marketplace,mobile,facebook,0.337,435,1,0,0,0,0,0,7,21,0,0,131,-0.667,-1.0,0.0,0.0,0.379,0.217,0.232,0,0,0.0,0,4.8,3.43,0.0,1
C01621,2025-02-22,combination,bodycare,store,mobile,facebook,0.379,886,0,1,1,234218,330127,330127,16,63,8,6,46,1.0,-0.451,0.75,0.167,0.386,0.222,0.312,0,0,0.0,0,4.7,8.77,0.0,1
C04383,2025-01-11,dry,skincare,online,mobile,referral,0.342,285,1,0,2,0,612329,306164,3,13,3,0,70,-0.5,-1.0,0.0,0.0,0.4,0.009,0.187,0,0,0.0,0,4.6,1.77,0.0,1
C03561,2025-03-18,combination,skincare,social,mobile,google_ads,0.21,612,1,1,3,238889,1083009,361003,11,20,3,1,4,-0.5,0.822,0.333,1.0,0.265,0.409,0.423,0,0,0.0,0,4.1,5.18,0.0,0
C02753,2025-10-07,normal,makeup,online,desktop,organic,0.838,312,1,0,0,0,0,0,4,24,1,0,127,0.0,-1.0,0.0,0.0,0.608,0.215,0.039,0,0,0.0,0,5.0,2.38,0.0,0
C01064,2025-06-21,oily,haircare,store,mobile,organic,0.276,663,0,0,0,0,0,0,2,16,0,0,102,0.0,0.0,0.0,0.0,0.279,0.288,0.162,0,0,0.0,0,3.9,1.28,0.0,0
C01247,2025-04-05,combination,skincare,online,desktop,tiktok,0.153,739,0,0,1,0,251055,251055,7,34,1,0,48,0.0,-1.0,0.0,0.0,0.214,0.353,0.232,1,0,0.0,0,4.8,3.88,0.0,1
C01727,2025-08-20,sensitive,skincare,online,mobile,organic,0.794,673,1,0,0,0,0,0,10,27,1,0,130,0.0,0.0,0.0,0.0,0.633,0.075,0.145,1,0,0.0,0,4.7,4.87,0.0,0
C00610,2025-07-17,oily,skincare,social,tablet,facebook,0.161,1228,1,2,2,1068917,1086337,543168,12,74,10,5,27,0.0,0.185,0.5,0.4,0.237,0.457,0.439,0,0,0.0,0,4.2,7.62,0.0,0
C01555,2025-11-13,dry,sun_care,marketplace,mobile,referral,0.473,892,0,0,0,0,0,0,16,43,2,0,57,-0.667,-1.0,0.0,0.0,0.427,0.418,0.339,0,0,0.0,0,4.3,7.81,0.0,1
C01477,2025-02-09,sensitive,fragrance,store,mobile,google_ads,0.444,944,1,1,1,511745,657136,657136,15,53,4,1,69,0.0,0.107,0.25,1.0,0.471,0.332,0.283,0,0,0.0,0,4.7,7.83,0.0,0
C01060,2025-04-12,combination,bodycare,online,mobile,email,0.597,1240,1,0,0,0,0,0,7,27,1,1,94,-0.5,-1.0,1.0,0.0,0.455,0.35,0.243,1,0,0.0,0,4.4,3.67,0.0,0
C02146,2025-02-26,oily,fragrance,online,mobile,facebook,0.341,762,0,1,1,263070,477225,477225,13,43,5,2,71,1.0,0.205,0.4,0.5,0.323,0.338,0.431,0,0,0.0,0,4.8,6.79,0.0,1
C03046,2025-02-10,combination,makeup,store,mobile,referral,0.333,795,1,0,0,0,0,0,16,47,2,2,64,0.0,-1.0,1.0,0.0,0.301,0.445,0.337,0,0,0.0,0,4.5,7.93,0.0,1
C03632,2025-07-10,dry,makeup,store,mobile,organic,0.551,675,0,1,1,175118,188041,188041,6,38,4,2,89,1.0,0.952,0.5,0.5,0.534,0.12,0.184,1,0,0.0,0,4.9,3.78,0.0,0
C01915,2025-02-27,dry,haircare,online,desktop,google_ads,0.32,1175,0,0,0,0,0,0,16,43,4,0,74,0.0,-1.0,0.0,0.0,0.333,0.48,0.411,0,0,0.0,0,4.5,7.93,0.0,1
C02891,2025-06-14,dry,sun_care,online,mobile,organic,0.079,907,1,2,2,410441,567206,283603,19,71,6,2,25,-0.25,-0.077,0.333,1.0,0.176,0.433,0.377,1,0,0.0,0,4.8,10.09,0.0,0
C01123,2025-04-09,normal,sun_care,online,mobile,referral,0.037,756,1,0,1,0,333050,333050,5,30,2,1,76,0.0,-1.0,0.5,0.0,0.246,0.343,0.243,1,0,0.0,0,4.0,3.02,0.0,1
C02227,2025-11-19,dry,bodycare,online,desktop,google_ads,0.346,453,0,0,1,0,276541,276541,13,42,3,2,77,-0.5,-1.0,0.667,0.0,0.39,0.248,0.165,0,0,0.0,0,4.7,6.64,0.0,0
C02422,2025-09-30,combination,fragrance,online,mobile,organic,0.03,1071,1,4,4,1849989,3461273,865318,35,84,18,7,0,0.667,0.047,0.389,0.571,0.164,0.496,0.568,1,0,0.0,0,5.0,17.6,0.0,0
C03684,2025-08-30,normal,fragrance,marketplace,mobile,google_ads,0.534,286,1,0,2,0,1174249,587124,5,33,1,0,88,0.0,0.0,0.0,0.0,0.42,0.171,0.106,1,1,0.5,0,3.1,3.05,0.3,1
C02002,2025-03-14,dry,skincare,store,mobile,organic,0.345,421,0,0,0,0,0,0,12,24,2,0,104,0.0,-1.0,0.0,0.0,0.351,0.0,0.045,1,0,0.0,0,4.7,5.64,0.0,1
C04363,2025-08-17,normal,bodycare,online,mobile,email,0.05,1011,0,0,0,0,0,0,20,56,6,2,105,-0.5,0.0,0.333,0.0,0.197,0.408,0.342,1,0,0.0,0,4.7,10.04,0.0,0
C03604,2025-08-23,sensitive,bodycare,online,mobile,email,0.001,1014,0,0,1,0,244568,244568,4,48,4,1,64,0.0,0.0,0.25,0.0,0.184,0.474,0.374,0,0,0.0,0,4.7,3.28,0.0,0
C02620,2025-02-11,oily,makeup,online,mobile,email,0.367,662,1,0,2,0,711994,355997,8,38,1,1,40,0.0,-1.0,1.0,0.0,0.342,0.421,0.263,0,0,0.0,0,4.3,4.4,0.0,1
C04401,2025-09-06,oily,skincare,store,mobile,email,0.154,965,1,0,3,0,1163745,387915,11,56,9,2,0,0.0,0.0,0.222,0.0,0.229,0.394,0.29,1,0,0.0,0,4.6,6.62,0.0,0
C02435,2025-11-16,dry,fragrance,online,mobile,email,0.397,468,1,0,0,0,0,0,7,28,0,0,92,0.0,0.0,0.0,0.0,0.37,0.262,0.175,1,0,0.0,0,4.0,3.64,0.0,0
C02572,2025-09-27,oily,skincare,online,mobile,email,0.132,993,0,4,5,782308,2551955,510391,15,65,9,5,0,0.25,0.049,0.556,0.8,0.25,0.494,0.527,1,0,0.0,0,4.9,8.49,0.0,0
C02968,2025-02-20,normal,haircare,store,desktop,organic,0.368,945,0,1,1,217372,271476,271476,10,45,3,2,64,-0.333,-0.385,0.667,0.5,0.404,0.423,0.346,0,0,0.0,0,4.8,5.53,0.0,1
C01103,2025-01-25,combination,sun_care,online,mobile,facebook,0.028,1032,1,3,3,504821,811401,270467,20,65,5,3,0,-0.333,-0.37,0.6,1.0,0.184,0.462,0.451,0,0,0.0,0,4.1,10.25,0.0,0
C04223,2025-07-14,sensitive,skincare,store,mobile,tiktok,0.574,645,1,0,0,0,0,0,6,50,6,1,93,-0.5,-1.0,0.167,0.0,0.482,0.0,0.183,0,0,0.0,0,4.8,4.26,0.0,0
C03890,2025-02-13,dry,makeup,social,mobile,organic,0.107,379,0,1,2,295365,658503,329251,6,43,3,2,17,-0.333,-0.472,0.667,0.5,0.301,0.048,0.107,2,0,0.0,0,4.3,3.87,0.0,1
C02894,2025-05-25,oily,fragrance,store,mobile,email,0.218,900,1,2,3,1857966,2596825,865608,14,45,8,3,0,-0.4,-0.035,0.375,0.667,0.265,0.567,0.561,0,0,0.0,0,4.5,7.43,0.0,0
C03173,2025-09-19,normal,haircare,online,mobile,email,0.435,278,1,0,0,0,0,0,5,13,2,0,112,0.0,0.0,0.0,0.0,0.376,0.173,0.069,0,0,0.0,0,4.2,2.51,0.0,1
C03723,2025-09-30,combination,skincare,social,desktop,organic,0.126,914,1,0,0,0,0,0,19,68,10,5,92,0.0,-1.0,0.5,0.0,0.322,0.559,0.217,0,0,0.0,0,4.4,10.24,0.0,1
C02822,2025-04-19,dry,makeup,social,desktop,tiktok,0.026,75,1,0,0,0,0,0,1,10,1,1,126,-0.5,0.0,1.0,0.0,0.246,0.239,0.196,0,0,0.0,0,4.1,0.76,0.0,0
C00615,2025-01-04,combination,sun_care,store,mobile,email,0.62,748,0,0,0,0,0,0,8,21,1,0,128,-0.5,-1.0,0.0,0.0,0.476,0.286,0.261,0,0,0.0,0,4.6,3.89,0.0,0
C01145,2025-10-22,normal,makeup,store,mobile,facebook,0.415,1133,1,3,4,856017,1441323,360330,22,54,8,4,0,-0.333,0.374,0.5,0.75,0.393,0.264,0.411,2,0,0.0,0,4.3,10.9,0.0,0
C02118,2025-09-09,sensitive,fragrance,online,mobile,organic,0.486,552,1,0,1,0,596301,596301,6,31,5,1,48,0.0,-1.0,0.2,0.0,0.408,0.379,0.105,0,0,0.0,0,3.7,3.63,0.0,1
C01114,2025-10-13,oily,makeup,social,desktop,facebook,0.176,1144,0,2,4,543623,1576075,394018,9,54,7,3,0,0.0,0.413,0.429,0.667,0.227,0.686,0.393,2,0,0.0,0,4.3,5.64,0.0,0
C04158,2025-08-04,normal,sun_care,online,mobile,email,0.303,946,0,0,0,0,0,0,11,36,3,1,85,0.0,0.0,0.333,0.0,0.376,0.384,0.313,0,0,0.0,0,4.3,5.66,0.0,0
C02942,2025-01-18,sensitive,sun_care,store,mobile,organic,0.174,400,1,1,2,256860,640899,320449,15,50,2,1,17,0.0,0.294,0.5,1.0,0.167,0.371,0.437,1,0,0.0,0,4.5,7.62,0.0,1
C03404,2025-08-03,oily,makeup,social,desktop,tiktok,0.509,255,1,0,0,0,0,0,6,29,1,0,140,-0.5,-1.0,0.0,0.0,0.483,0.183,0.185,0,0,0.0,0,4.0,3.33,0.0,1
C02401,2025-04-20,oily,bodycare,online,desktop,tiktok,0.401,220,0,0,0,0,0,0,7,32,2,0,132,-0.5,0.0,0.0,0.0,0.436,0.156,0.114,0,0,0.0,0,4.6,3.88,0.0,0
C00358,2025-12-30,normal,haircare,online,desktop,tiktok,0.545,842,0,0,2,0,548344,274172,9,24,2,0,60,-0.5,-1.0,0.0,0.0,0.442,0.324,0.267,0,0,0.0,0,4.5,4.44,0.0,1
C01794,2025-10-18,dry,bodycare,online,desktop,email,0.35,1097,0,2,2,601895,700535,350267,10,46,7,3,13,0.0,-0.136,0.429,0.667,0.391,0.51,0.378,0,1,0.5,0,3.5,5.8,0.3,1
C02904,2025-11-21,combination,fragrance,store,mobile,email,0.57,814,1,0,0,0,0,0,10,33,0,0,129,0.0,0.0,0.0,0.0,0.435,0.237,0.015,1,0,0.0,0,5.0,4.99,0.0,1
C03987,2025-09-30,normal,bodycare,online,mobile,organic,0.108,503,1,0,0,0,0,0,14,41,2,1,104,0.0,0.0,0.5,0.0,0.269,0.163,0.483,1,0,0.0,0,3.4,6.95,0.0,0
C00191,2025-09-13,oily,fragrance,online,desktop,email,0.085,669,0,2,2,887446,1317792,658896,11,53,5,3,13,0.0,-0.078,0.6,0.667,0.278,0.405,0.257,0,0,0.0,0,4.3,6.29,0.0,0
C03591,2025-06-28,dry,fragrance,online,mobile,tiktok,0.078,898,0,4,4,2770041,3231591,807897,21,62,9,7,0,0.25,-0.08,0.778,0.571,0.209,0.515,0.665,0,0,0.0,0,4.2,10.8,0.0,0
C03885,2025-07-01,dry,skincare,marketplace,mobile,facebook,0.097,348,0,1,1,197055,370263,370263,10,40,4,1,66,0.0,-0.586,0.25,1.0,0.254,0.256,0.234,1,0,0.0,0,3.7,5.44,0.0,0
C00110,2025-05-21,combination,fragrance,online,mobile,organic,0.274,827,0,3,3,1123928,2339792,779930,19,40,5,3,0,0.333,-0.038,0.6,1.0,0.293,0.417,0.442,2,0,0.0,0,4.4,9.1,0.0,0
C00801,2025-07-20,combination,skincare,marketplace,desktop,email,0.354,935,0,1,4,534064,2099613,524903,19,57,8,4,0,1.0,-0.36,0.5,0.25,0.339,0.457,0.411,1,1,0.25,0,3.5,9.79,0.15,0
C00030,2025-10-02,sensitive,haircare,online,desktop,email,0.362,674,1,1,2,90458,534895,267447,16,46,9,2,27,0.0,-0.367,0.222,0.5,0.39,0.434,0.179,0,0,0.0,0,4.8,8.32,0.0,1
C03363,2025-09-16,dry,skincare,social,mobile,tiktok,0.403,864,0,0,1,0,383065,383065,9,46,2,1,56,-0.667,-1.0,0.5,0.0,0.433,0.278,0.3,0,0,0.0,0,4.0,5.1,0.0,0
C02074,2025-01-02,oily,haircare,store,tablet,organic,0.265,227,1,1,2,84854,584423,292211,12,42,6,1,50,-0.333,-0.628,0.167,1.0,0.332,0.2,0.238,0,1,0.5,0,3.3,6.42,0.3,0
C00913,2025-02-18,normal,haircare,online,mobile,referral,0.426,755,1,0,1,0,309670,309670,17,36,2,0,42,-0.667,-1.0,0.0,0.0,0.403,0.332,0.361,1,0,0.0,0,4.5,8.0,0.0,0
C02672,2025-05-11,combination,skincare,online,mobile,tiktok,0.31,585,1,0,0,0,0,0,8,32,5,2,103,-0.667,0.0,0.4,0.0,0.439,0.23,0.365,1,0,0.0,0,4.2,4.46,0.0,0
C00387,2025-07-28,oily,bodycare,online,mobile,email,0.51,1112,0,0,1,0,319416,319416,17,43,4,1,60,-0.5,0.0,0.25,0.0,0.471,0.261,0.383,1,0,0.0,0,4.1,8.33,0.0,1
C00313,2025-02-09,oily,fragrance,online,desktop,email,0.515,1157,1,0,1,0,982622,982622,10,38,5,1,80,-0.667,0.0,0.2,0.0,0.488,0.298,0.38,0,0,0.0,1,4.3,5.44,0.4,1
C01942,2025-02-22,combination,makeup,store,mobile,referral,0.217,954,1,1,1,289352,353432,353432,11,46,6,2,90,-0.5,-0.396,0.333,0.5,0.332,0.348,0.347,0,0,0.0,0,4.6,6.14,0.0,0
C03534,2025-09-03,dry,sun_care,online,mobile,organic,0.378,852,1,2,3,573615,1074642,358214,16,63,8,4,0,-0.25,-0.022,0.5,0.5,0.429,0.444,0.409,2,0,0.0,0,4.9,8.77,0.0,0
C00357,2025-10-02,sensitive,bodycare,store,desktop,tiktok,0.673,1257,1,2,6,468881,1490266,248377,20,83,7,3,0,2.0,-0.316,0.429,0.667,0.571,0.29,0.467,2,0,0.0,0,4.7,10.91,0.0,0
C02938,2025-09-29,dry,makeup,online,desktop,email,0.078,768,1,0,1,0,338034,338034,10,35,1,0,69,0.0,0.0,0.0,0.0,0.261,0.474,0.217,0,0,0.0,0,4.5,5.11,0.0,0
C01583,2025-12-05,sensitive,makeup,store,mobile,referral,0.157,1356,1,6,6,2040395,2191211,365201,15,48,8,7,0,0.0,-0.069,0.875,0.857,0.243,0.556,0.447,2,0,0.0,0,4.7,7.92,0.0,0
C02821,2025-02-03,normal,fragrance,online,mobile,email,0.433,145,1,0,0,0,0,0,1,14,0,0,93,-0.667,0.0,0.0,0.0,0.353,0.0,0.257,0,0,0.0,0,5.0,0.82,0.0,1
C00942,2025-02-27,oily,haircare,online,mobile,referral,0.188,936,0,0,0,0,0,0,16,66,9,5,79,-0.667,0.0,0.556,0.0,0.399,0.362,0.463,0,0,0.0,0,5.0,8.92,0.0,0
C01178,2025-08-11,dry,skincare,online,mobile,email,0.09,114,1,0,0,0,0,0,7,28,2,1,115,0.0,0.0,0.5,0.0,0.206,0.39,0.263,1,0,0.0,0,4.7,3.76,0.0,1
C03658,2025-07-18,combination,fragrance,online,mobile,facebook,0.225,567,0,0,0,0,0,0,11,32,0,0,111,0.0,-1.0,0.0,0.0,0.256,0.181,0.371,1,0,0.0,0,4.6,5.36,0.0,0
C00690,2025-08-09,normal,sun_care,marketplace,desktop,organic,0.251,711,1,0,0,0,0,0,7,39,4,0,84,0.0,-1.0,0.0,0.0,0.322,0.211,0.242,0,0,0.0,0,4.4,4.21,0.0,0
C03399,2025-06-21,oily,skincare,online,mobile,organic,0.223,222,0,0,0,0,0,0,11,37,8,1,103,-0.667,0.0,0.125,0.0,0.432,0.224,0.478,1,0,0.0,0,4.3,5.99,0.0,1
C01349,2025-12-11,dry,skincare,store,desktop,google_ads,0.423,848,1,2,3,777052,979905,326635,9,41,7,2,3,-0.25,-0.11,0.286,1.0,0.448,0.334,0.344,1,0,0.0,0,4.2,5.25,0.0,0
