lead_id,source,status_at_snapshot,tags,lead_score,priority,campaign_id,product_interest,assigned_to,created_at,days_since_created,total_interactions,last_interaction_type,base_prob,converted_final,revenue_30d
ld_extra_08483,LandingPage,nurturing,[],21,medium,cmp_392,"[HSD 07/2026] Son Dưỡng Môi Milaganics Gấc Dưỡng Ẩm, Giảm Thâm Môi 4.5g",user_13,2025-08-15T15:30:00Z,88,1,call,0.1226,0,0
ld_06626,TiktokAds,nurturing,['quan-tam-duong-da'],34,urgent,cmp_296,"Combo Son Dưỡng Mentholatum Cho Môi Khô, Nứt Nẻ 4.3gx2",user_15,2025-08-23T17:56:00Z,25,2,email,0.1272,0,0
ld_06087,LandingPage,nurturing,[],50,medium,cmp_863,Son Dưỡng B.O.M 07 Pure Chili - Đỏ Nâu 4.5g,user_15,2025-03-23T02:27:00Z,36,2,chat,0.06,0,0
ld_03384,Referral,contacted,['hot-lead'],86,low,cmp_212,Son Kem Maybelline 70 The A+ - Đỏ Cam 5ml,,2025-03-02T05:41:00Z,64,2,chat,0.4888,1,501000
ld_07301,Partner,contacted,['quan-tam-duong-da'],34,urgent,cmp_163,Son Dưỡng Menard Giàu Ẩm Bạc Hà 3.2g,user_23,2025-02-01T10:14:00Z,3,1,message,0.3772,0,0
ld_extra_04174,Event,nurturing,['mua-lai'],35,medium,cmp_552,Son Thỏi 3CE Căng Bóng Coldest - Hồng Mận Lạnh 1.7g,user_21,2025-08-12T11:09:00Z,54,1,chat,0.3228,0,0
ld_extra_02842,Partner,nurturing,['mua-lai'],78,low,cmp_353,Son Môi Colorkey Nhung Mờ O128 Trà Sữa Nâu 2g,user_28,2025-11-05T20:09:00Z,29,3,chat,0.6169,1,266000
ld_00606,Website,contacted,"['vip', 'mua-lai']",74,low,cmp_473,Son Bóng Maybelline 10 Lippy - Nâu Đỏ Ấm 4.2ml,user_16,2025-11-04T07:56:00Z,70,5,chat,0.3092,1,182000
ld_00016,InBound,new,['quan-tam-duong-da'],71,medium,cmp_703,Son Kem Lì Flawsome Mịn Nhẹ Queendom - Đỏ Berry Trầm 3g,user_24,2025-07-22T05:23:00Z,28,5,message,0.4068,1,215000
ld_09933,FacebookAds,nurturing,['quan-tam-duong-da'],62,medium,,Sáp Dưỡng Môi Vaseline Mềm Mịn 7g,user_27,2025-01-21T14:29:00Z,54,0,,0.0696,0,0
ld_extra_06187,FacebookAds,nurturing,['mua-lai'],65,medium,cmp_384,[HSD 04/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 05 Cam Mơ 2.4g,user_24,2025-03-09T17:56:00Z,15,1,chat,0.2298,1,95000
ld_06413,Event,contacted,[],52,urgent,cmp_670,Son Kem Lì Silkygirl Lâu Trôi 06 Bubbly - Đỏ Đất 2ml,user_06,2025-09-12T11:14:00Z,46,3,email,0.2216,0,0
ld_extra_01273,Event,contacted,[],35,medium,,Son Bóng 3CE Dạng Gel Màu Weekend 4g,user_20,2025-05-02T21:19:00Z,28,2,message,0.1086,0,0
ld_extra_02613,TiktokAds,new,['quan-tam-son'],55,medium,cmp_651,[HSD 07/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 04 Đỏ Nâu Trầm 2.4g,user_14,2025-08-06T14:10:00Z,26,2,message,0.0897,0,0
ld_extra_00805,FacebookAds,contacted,['quan-tam-duong-da'],48,low,cmp_333,Son Lì Naris Ailus Mịn Môi Màu 05 Hồng Đào 4g,user_06,2025-06-19T08:09:00Z,14,0,,0.1031,0,0
ld_05767,Event,new,['quan-tam-duong-da'],33,medium,cmp_664,Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g,user_13,2025-05-15T22:52:00Z,67,0,,0.0464,0,0
ld_03050,TiktokAds,qualified,"['hot-lead', 'vip']",74,high,,Son Tint 3CE Lâu Trôi Màu Tan - Đỏ Nâu Gạch 4.5g,user_10,2025-03-05T00:34:00Z,20,5,call,0.3892,1,266000
ld_03953,Partner,contacted,"['hot-lead', 'mua-lai']",70,low,cmp_487,Son Lì Naris Ailus Mịn Môi Màu 02 Đỏ Cam 4g,user_26,2025-08-10T04:59:00Z,47,1,message,0.476,1,526000
ld_extra_06416,InBound,qualified,"['hot-lead', 'vip']",93,high,cmp_167,"[HSD 07/2026] Son Dưỡng Môi Milaganics Gấc Dưỡng Ẩm, Giảm Thâm Môi 4.5g",user_01,2025-03-12T15:00:00Z,26,1,email,0.4854,1,90000
ld_00310,InBound,new,"['vip', 'mua-lai']",63,high,cmp_487,Son Kem Lì Cathy Doll #02 Fluffy Pink 3.5 g,user_14,2025-12-12T10:06:00Z,78,4,message,0.6304,1,230000
ld_05465,InBound,new,['quan-tam-duong-da'],59,low,,Son Kem Lì B.O.M #H BG 501 Vintage Brick - Đỏ Gạch 8.5g,user_25,2025-09-04T12:53:00Z,52,0,,0.3172,0,0
ld_01484,Referral,new,['vip'],83,urgent,cmp_558,Son Bóng Menard TK Màu Hồng Mẫu Đơn A130 3.2g,user_23,2025-08-19T14:43:00Z,10,6,message,0.6464,1,625000
ld_01254,InBound,contacted,['quan-tam-duong-da'],79,high,cmp_399,Son Lì B.O.M #811 My Fancy Red - Đỏ Rượu 3.5g,user_05,2025-04-30T04:17:00Z,32,2,chat,0.4132,1,684000
ld_08830,TiktokAds,new,['quan-tam-duong-da'],27,low,cmp_662,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 02 Tender Rose Màu Hồng Phấn 3.8ml,user_13,2025-02-19T05:53:00Z,7,0,,0.0416,0,0
ld_extra_00187,Website,nurturing,['mua-lai'],67,urgent,cmp_402,Son Tint Judydoll Căng Mọng - 11 Hồng Đất 2.4g,user_01,2025-07-08T11:08:00Z,42,2,message,0.4133,0,0
ld_05988,Event,qualified,['quan-tam-duong-da'],44,medium,cmp_522,Son Kem Lì B.O.M #H BG 502 Sunset Brown - Cam Da 8.5g,user_29,2025-08-24T17:54:00Z,52,1,email,0.0552,0,0
ld_06037,InBound,new,[],38,medium,,Son Bóng 3CE Dạng Gel Màu Youth 4g,user_25,2025-07-31T03:07:00Z,77,0,,0.3004,0,0
ld_01150,InBound,new,"['vip', 'mua-lai']",76,low,cmp_863,Son Kem Lì Silkygirl Lâu Trôi 06 Bubbly - Đỏ Đất 2ml,user_21,2025-04-19T20:33:00Z,29,4,call,0.5608,1,174000
ld_09903,FacebookAds,contacted,[],34,medium,cmp_380,Son Kem Black Rouge FV01 Pink Rest - Hồng Đào 3.5g,user_25,2025-03-27T08:24:00Z,58,1,call,0.0472,0,0
ld_02518,InBound,new,"['hot-lead', 'mua-lai']",91,urgent,,Son Lì Naris Ailus Mịn Môi Màu 02 Đỏ Cam 4g,,2025-12-01T03:16:00Z,19,6,call,0.6528,1,526000
ld_extra_03437,Partner,new,['vip'],62,urgent,cmp_484,Son Tint Black Rouge DL06 Woody Layer Đỏ Nâu Pha Cam 4.1g,user_13,2025-11-25T05:32:00Z,38,3,chat,0.5991,0,0
ld_09755,Event,new,['quan-tam-duong-da'],51,medium,cmp_318,Son Dưỡng Có Màu Vaseline Hồng Cam Êm Dịu 3g,user_04,2025-02-24T13:30:00Z,12,1,call,0.0608,0,0
ld_extra_04943,TiktokAds,new,['quan-tam-duong-da'],0,low,cmp_770,Son Kem Lì Black Rouge A28 Mango Tulip - Cam Tulip 4.5g,,2025-10-31T12:03:00Z,5,0,,0.0926,0,0
ld_02129,Referral,contacted,['mua-lai'],89,medium,cmp_422,Son Tint Lì Mastige Blur Lâu Trôi Màu B6 Đỏ Hồng 3.8g,user_20,2025-07-28T09:40:00Z,33,6,call,0.5712,1,189000
ld_00703,LandingPage,qualified,['vip'],69,urgent,,Dưỡng Môi Đa Năng Pure Paw Paw Chiết Xuất Đu Đủ 25g,user_19,2025-05-02T14:43:00Z,58,6,email,0.3852,1,78000
ld_01948,Partner,qualified,['vip'],70,high,,Son Tint Nookoi Căng Mọng Màu T11 Cam Đất 3.8g,user_19,2025-07-19T14:18:00Z,73,1,email,0.556,1,149000
ld_04867,Referral,qualified,['quan-tam-duong-da'],81,high,cmp_822,Son Kem Lì Glamrr Q 07 Red Letter Day - Đỏ Thuần 5g,,2025-11-11T23:13:00Z,64,2,message,0.4148,1,175000
ld_03675,TiktokAds,qualified,"['hot-lead', 'vip']",67,low,cmp_677,Son Tint Nookoi Căng Mọng Màu T12 Hồng Dâu 3.8g,,2025-09-20T04:28:00Z,70,3,email,0.3036,1,158000
ld_03843,InBound,qualified,"['vip', 'mua-lai']",69,urgent,cmp_444,Son Kem Bùn Into You Lì Mịn Nhẹ - N5 Hoa Hồng Đào 1.8g,user_02,2025-12-12T08:16:00Z,81,1,email,0.5552,1,108000
ld_06570,Partner,nurturing,[],47,low,cmp_530,Son Kem Black Rouge FV03 Red Hommage - Đỏ Hồng 3.5g,user_30,2025-05-03T00:00:00Z,60,0,,0.3076,0,0
ld_07591,Event,qualified,[],32,medium,cmp_504,Son Tint Black Rouge DL08 Apricot Nudism - Be Da 4.1g,user_15,2025-01-19T06:32:00Z,4,0,,0.0456,0,0
ld_extra_02203,Event,new,"['vip', 'mua-lai']",80,medium,,Son Bóng 3CE Dạng Gel Màu Very Sure 4g,,2025-04-28T12:30:00Z,4,1,call,0.2114,1,257000
ld_09802,Event,new,['quan-tam-duong-da'],46,medium,cmp_607,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,user_04,2025-05-07T23:21:00Z,69,3,chat,0.1368,0,0
ld_01112,Partner,contacted,"['vip', 'mua-lai']",93,high,cmp_582,Son Dưỡng Môi Mentholatum Melty Cream Lip Mật Ong 2.4g,user_25,2025-06-20T08:58:00Z,77,1,call,0.5744,1,106000
ld_extra_07553,FacebookAds,contacted,['quan-tam-duong-da'],85,low,cmp_698,Son Kem Black Rouge FV07 1031 - Đỏ Đất 3.5g,user_21,2025-09-12T17:59:00Z,67,3,message,0.1153,1,175000
ld_01905,InBound,qualified,"['hot-lead', 'vip']",85,low,cmp_684,Son Kem Bùn Into You Lì Mịn Nhẹ - W2 Hồng San Hô 1.8g,user_25,2025-09-16T04:14:00Z,56,3,chat,0.568,1,108000
ld_extra_02879,TiktokAds,nurturing,[],34,medium,cmp_188,Son Môi Flawsome Good Times - Cam Hồng Đất (Bản Holiday) 2g,user_19,2025-10-20T09:23:00Z,40,1,message,0.1208,0,0
ld_00638,Website,contacted,['quan-tam-duong-da'],82,urgent,,[HSD 07/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 04 Đỏ Nâu Trầm 2.4g,user_01,2025-02-25T11:17:00Z,51,4,call,0.2456,1,135000
ld_00249,Partner,new,['hot-lead'],89,urgent,cmp_479,Son Tint Lì Mastige Blur Lâu Trôi Màu B4 Hồng Trà 3.8g,user_26,2025-04-13T11:06:00Z,79,5,call,0.6512,1,189000
ld_02407,LandingPage,new,"['hot-lead', 'mua-lai']",58,low,cmp_224,Son Kem Lì Australis Mịn Môi Casual - Màu Đỏ Thuần 4g,user_03,2025-02-03T04:19:00Z,3,3,message,0.2964,1,239000
ld_extra_09426,Website,new,['quan-tam-duong-da'],27,low,cmp_180,Son Môi Flawsome Falling Again - Hồng Đất (Bản Holiday) 2g,user_07,2025-09-16T02:51:00Z,59,0,,0.1113,0,0
ld_extra_00658,FacebookAds,new,['quan-tam-son'],41,medium,cmp_531,Son Kem Lì Nookoi Mềm Mịn Màu R24 Hồng Dâu 4g,user_20,2025-06-29T11:04:00Z,38,1,call,0.1449,1,474000
ld_06747,TiktokAds,qualified,[],50,medium,cmp_416,Son Bóng 3CE Dạng Gel Màu Very Sure 4g,user_22,2025-06-04T05:49:00Z,41,0,,0.06,0,0
ld_00697,InBound,nurturing,['quan-tam-duong-da'],61,low,,Son Kem Bùn Into You Lì Mịn Nhẹ - C3 Hồng Hoa Cà 1.8g,user_25,2025-07-27T05:41:00Z,73,4,call,0.3988,1,108000
ld_extra_08893,Event,contacted,['mua-lai'],43,medium,cmp_559,[HSD 07/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 04 Đỏ Nâu Trầm 2.4g,user_23,2025-07-13T01:18:00Z,44,3,call,0.1771,0,0
ld_01887,InBound,contacted,['quan-tam-duong-da'],66,low,,Son Kem Lì 3CE Laydown - Thạch Trà Ô Long 4.6g,,2025-11-13T01:50:00Z,8,5,email,0.4028,1,498000
ld_extra_07614,LandingPage,contacted,"['hot-lead', 'mua-lai']",52,urgent,,[Mini] Son Kem Lì 3CE Daffodil - Đỏ Đất 1.5g,user_02,2025-09-29T04:45:00Z,20,1,call,0.2156,0,0
ld_extra_00281,TiktokAds,new,[],27,medium,,Son Tint Black Rouge DL08 Apricot Nudism - Be Da 4.1g,user_24,2025-05-07T05:24:00Z,82,2,call,0.1193,0,0
ld_02229,Partner,contacted,"['hot-lead', 'vip']",79,high,cmp_689,Son Kem Lì 3CE Sepia - Đỏ Táo Trầm 4.6g,user_25,2025-04-02T09:57:00Z,16,4,message,0.6432,1,249000
ld_extra_00811,Website,qualified,['quan-tam-son'],92,urgent,,Son Thỏi 3CE Mềm Môi 07 Knit - Hồng Khô 3.5g,user_10,2025-01-30T13:24:00Z,21,5,call,0.5017,0,0
ld_extra_04555,Referral,contacted,['mua-lai'],65,urgent,cmp_529,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,user_02,2025-06-28T08:59:00Z,61,1,chat,0.4324,0,0
ld_extra_00145,TiktokAds,new,[],47,low,,Son Tint Bóng Silkygirl 03 Berry - Hồng Đỏ 3g,,2025-07-16T21:34:00Z,1,0,,0.0883,0,0
ld_05613,FacebookAds,contacted,['quan-tam-duong-da'],53,urgent,cmp_238,Combo 2 Son Kem Bùn Into You Lì Mịn Nhẹ - C5 Hồng Đất 1.8g,user_05,2025-10-28T15:12:00Z,65,1,email,0.1424,0,0
ld_09806,TiktokAds,qualified,[],43,urgent,cmp_471,Son Kem Lì Nookoi Mềm Mịn Màu R26 Hồng Khói 4g,user_02,2025-10-30T01:51:00Z,82,3,email,0.2144,0,0
ld_extra_06280,Partner,qualified,['hot-lead'],70,high,,Son Thỏi 3CE Mềm Môi 08 Hush Red - Đỏ Mâm Xôi 3.5g,user_15,2025-02-17T07:59:00Z,34,6,call,0.6441,1,298000
ld_07156,FacebookAds,contacted,[],24,low,cmp_391,Son Lì 3CE Mịn Môi Whip Red - Đỏ Mận 4g,user_20,2025-05-13T02:46:00Z,78,1,call,0.0392,0,0
ld_00071,Referral,new,['vip'],96,urgent,cmp_154,Son Dưỡng Menard Giàu Ẩm Bạc Hà 3.2g,user_05,2025-02-09T02:47:00Z,73,2,chat,0.5768,1,625000
ld_extra_00671,Referral,qualified,['hot-lead'],94,urgent,,Son Thỏi 3CE Mềm Môi 08 Hush Red - Đỏ Mâm Xôi 3.5g,user_22,2025-05-17T17:05:00Z,80,2,message,0.6479,1,298000
ld_extra_04412,Event,new,[],39,low,,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào + Đỏ Mọng 2.4g,user_22,2025-01-24T07:50:00Z,10,1,call,0.067,0,0
ld_05769,Event,new,['quan-tam-duong-da'],69,medium,cmp_152,Son Dưỡng Môi Mentholatum Melty Cream Lip Mật Ong 2.4g,user_22,2025-05-23T11:28:00Z,46,0,,0.0752,0,0
ld_01179,Partner,new,['mua-lai'],90,low,cmp_212,Son Tint Lì Mastige Blur Lâu Trôi Màu B4 Hồng Trà 3.8g,user_12,2025-05-18T10:34:00Z,30,3,message,0.572,1,189000
ld_07478,Event,nurturing,[],63,urgent,cmp_233,Son Dưỡng Có Màu Australis Cấp Ẩm Màu #Rich 1.4g,user_02,2025-03-10T00:34:00Z,17,0,,0.1504,0,0
ld_extra_02372,LandingPage,new,[],44,medium,cmp_414,Son Kem Lì Silkygirl Lâu Trôi 02 Fancy - Hồng Đất 2ml,user_13,2025-07-29T06:35:00Z,19,1,call,0.1136,1,423000
ld_extra_07788,Partner,qualified,['vip'],84,urgent,,Combo Son Dưỡng Môi Nivea Chuyên Sâu + Ban Đêm Lavender 4.8gx2,user_19,2025-03-22T07:24:00Z,57,3,email,0.5022,0,0
ld_01892,Referral,contacted,['quan-tam-duong-da'],85,high,cmp_118,Son Kem Lì 2In1 Silkygirl 04 Pepper Love Màu Đỏ Cherry 3.8ml,user_15,2025-04-24T18:46:00Z,42,2,chat,0.418,1,138000
ld_04845,InBound,qualified,['hot-lead'],89,low,cmp_401,Son Kem Black Rouge FV05 Peonish - Hồng Khô 3.5g,user_02,2025-05-07T19:29:00Z,69,1,chat,0.4912,1,188000
ld_extra_03177,LandingPage,contacted,['quan-tam-duong-da'],41,medium,,Son Bóng 3CE Dạng Gel Màu Calming 4g,user_23,2025-09-24T15:00:00Z,47,0,,0.1255,0,0
ld_02011,Website,new,['quan-tam-duong-da'],93,urgent,cmp_172,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,user_30,2025-05-13T07:40:00Z,14,5,call,0.2544,1,267000
ld_extra_06861,Referral,new,['quan-tam-duong-da'],75,medium,cmp_603,Nước Tẩy Trang Mắt Môi Silkygirl 55ml,user_13,2025-08-05T02:42:00Z,11,3,chat,0.3532,1,276000
ld_extra_04706,Event,nurturing,['mua-lai'],51,low,cmp_821,Combo 2 Son Dưỡng LipIce Matcha Hương Trà Xanh - Hồng Tự Nhiên + Hương Trà Dâu - Màu Đỏ Cam 2.4g,user_29,2025-06-07T03:49:00Z,48,1,message,0.2808,1,276000
ld_extra_03533,Event,qualified,['vip'],44,medium,,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 05 Cherry Bomb Màu Đỏ Nâu 3.8ml,user_03,2025-04-09T03:46:00Z,28,0,,0.1666,0,0
ld_06426,InBound,new,[],63,low,cmp_524,Son Thỏi 3CE Mềm Môi 08 Hush Red - Đỏ Mâm Xôi 3.5g,user_17,2025-01-03T08:57:00Z,71,1,chat,0.3204,0,0
ld_extra_07340,TiktokAds,nurturing,['quan-tam-duong-da'],43,medium,cmp_275,[HSD 07/2026] Son Tint Judydoll Căng Mọng - N05 Hồng Sung Sữa 2.4g,user_06,2025-05-25T08:21:00Z,34,1,call,0.1418,0,0
ld_extra_03223,Website,contacted,['vip'],59,high,cmp_648,Son Dưỡng B.O.M 07 Pure Chili - Đỏ Nâu 4.5g,user_14,2025-01-11T20:37:00Z,35,1,email,0.3498,1,248000
ld_extra_02656,InBound,contacted,"['hot-lead', 'vip']",71,high,cmp_373,Nước Tẩy Trang Mắt Môi Silkygirl 55ml,user_23,2025-06-04T05:44:00Z,34,3,chat,0.4777,0,0
ld_05965,Partner,qualified,[],40,medium,cmp_259,Combo 3 Son Dưỡng LipIce Không Màu Chuyển Kem Mịn (Hương Chanh + Hương Dâu + Không Hương) 4.3g,,2025-05-04T03:20:00Z,19,0,,0.302,0,0
ld_06248,TiktokAds,qualified,[],24,urgent,cmp_894,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,user_29,2025-06-19T22:06:00Z,28,1,chat,0.1192,0,0
ld_extra_05082,Partner,nurturing,['vip'],81,high,,Son Bóng Có Màu Silkygirl Căng Mọng - 03 Không Màu 2g,user_05,2025-09-25T06:17:00Z,45,5,message,0.7557,1,187000
ld_02090,Partner,nurturing,['vip'],84,high,cmp_792,Son Kem Bùn Into You Lì Mịn Nhẹ - W8 Hồng MLBB 1.8g,,2025-08-09T13:51:00Z,46,3,chat,0.6472,1,108000
ld_extra_08885,Website,nurturing,['hot-lead'],70,low,,Son Bóng 3CE Dạng Gel Màu Very Sure 4g,user_06,2025-02-22T11:14:00Z,7,3,email,0.3785,1,257000
ld_extra_06211,TiktokAds,qualified,['quan-tam-duong-da'],38,low,cmp_272,Combo 2 Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào + Đỏ Mọng 2.4g,user_05,2025-04-20T18:38:00Z,66,0,,0.1177,0,0
ld_04192,Partner,nurturing,"['vip', 'mua-lai']",81,urgent,cmp_720,Son Kem Maybelline 15 Skinny Dip - Hồng Đất 5ml,user_28,2025-06-27T20:21:00Z,44,3,chat,0.6448,1,501000
ld_09761,LandingPage,new,['quan-tam-duong-da'],14,medium,,Son Dưỡng Môi Nuxe Reve de Miel 4g,user_21,2025-11-14T09:18:00Z,88,2,chat,0.0312,0,0
ld_extra_06146,Partner,nurturing,['quan-tam-son'],66,high,cmp_750,[Mini] Son Kem Lì 3CE Casual Affair - Hoa Hồng Khô 1.5g,user_30,2025-11-19T18:44:00Z,58,1,call,0.3789,1,138000
ld_extra_09957,InBound,nurturing,['mua-lai'],80,medium,cmp_818,Sáp Tẩy Trang Banila Co Original Cho Mọi Loại Da 100ml,user_19,2025-08-07T11:36:00Z,37,3,email,0.3988,0,0
ld_02958,Partner,nurturing,['mua-lai'],64,medium,cmp_231,Son Tint Nookoi Căng Mọng Màu T13 Hồng Đào 3.8g,user_13,2025-05-15T05:55:00Z,35,3,email,0.5512,1,158000
ld_extra_07556,Website,qualified,['quan-tam-son'],85,high,cmp_737,Son Kem Maybelline Mịn Lì Như Nhung CM17 Hạt Dẻ 6.4ml,,2025-09-22T08:06:00Z,14,3,chat,0.4464,0,0
ld_extra_01987,InBound,new,"['vip', 'mua-lai']",65,medium,cmp_736,Son Kem Lì Glamrr Q 07 Red Letter Day - Đỏ Thuần 5g,user_18,2025-12-19T02:26:00Z,54,2,email,0.3855,1,350000
ld_00434,Website,new,"['hot-lead', 'mua-lai']",71,high,cmp_762,"Tinh Chất Dưỡng Môi Torriden Căng Mọng, Cấp Ẩm 11ml",user_10,2025-11-30T03:08:00Z,19,2,email,0.3068,1,99000
ld_03539,Partner,qualified,['quan-tam-duong-da'],57,urgent,cmp_132,Son Kem Lì B.O.M #H BG 502 Sunset Brown - Cam Da 8.5g,user_17,2025-01-11T20:57:00Z,75,2,email,0.3956,1,306000
ld_01084,FacebookAds,contacted,['hot-lead'],70,low,,Son Bóng Có Màu Silkygirl Căng Mọng - 03 Không Màu 2g,user_17,2025-06-14T16:43:00Z,87,1,message,0.226,1,187000
ld_06908,Event,contacted,[],35,high,cmp_593,Son Kem Lì Nookoi Mềm Mịn Màu R24 Hồng Dâu 4g,user_02,2025-10-23T22:30:00Z,50,0,,0.128,0,0
ld_extra_00102,LandingPage,nurturing,[],44,medium,cmp_812,Son Kem Lì L'Oreal 115 Snooze Your Alarm - Cam Đất 5ml,user_02,2025-10-05T01:11:00Z,87,0,,0.1086,0,0
ld_extra_00863,Partner,nurturing,['vip'],100,high,cmp_830,Son Dưỡng Có Màu Silkygirl 05 Divine - Đỏ Cà Chua 3.2g,user_17,2025-01-26T21:47:00Z,11,5,email,0.7707,1,83000
ld_02854,Event,qualified,['hot-lead'],94,urgent,cmp_717,Son Lì Naris Ailus Mịn Môi Màu 05 Hồng Đào 4g,,2025-02-01T23:16:00Z,50,3,call,0.4052,1,789000
ld_04121,Website,nurturing,['mua-lai'],100,high,cmp_522,[Mini] Son Kem Lì 3CE Daffodil - Đỏ Đất 1.5g,,2025-05-30T09:54:00Z,62,1,call,0.33,1,118000
ld_08872,LandingPage,nurturing,['quan-tam-duong-da'],35,medium,cmp_724,Son Bóng Maybelline 10 Lippy - Nâu Đỏ Ấm 4.2ml,user_11,2025-12-26T05:57:00Z,39,0,,0.048,0,0
ld_07079,Event,qualified,[],33,urgent,cmp_628,Dưỡng Môi Đa Năng Pure Paw Paw Từ Đu Đủ Hương Dâu 25g,,2025-06-19T07:58:00Z,11,0,,0.1264,0,0
ld_extra_02491,Event,nurturing,[],42,low,cmp_674,Son Môi Flawsome Low Key - Cam Cháy (Bản Holiday) 2g,user_29,2025-08-28T07:54:00Z,19,1,email,0.0734,1,90000
ld_07896,Event,qualified,['quan-tam-duong-da'],64,medium,,Son Tint Black Rouge DL06 Woody Layer Đỏ Nâu Pha Cam 4.1g,user_21,2025-02-04T05:43:00Z,41,0,,0.0712,0,0
ld_00945,Website,contacted,['mua-lai'],83,low,cmp_175,Son Kem Lì B.O.M #H BG 502 Sunset Brown - Cam Da 8.5g,user_18,2025-06-24T02:45:00Z,41,4,chat,0.3164,1,306000
ld_08272,FacebookAds,nurturing,['quan-tam-duong-da'],49,medium,cmp_171,Son Bóng 3CE Dạng Gel Màu Weekend 4g,,2025-06-15T09:37:00Z,1,0,,0.0592,0,0
ld_extra_02332,Event,contacted,[],79,low,,[HSD 03/2026] Son Tint Judydoll Căng Mọng - 11 Hồng Đất 2.4g,user_17,2025-06-03T21:46:00Z,55,0,,0.1621,0,0
ld_extra_00934,Event,contacted,[],42,medium,cmp_706,Son Tint Bóng Silkygirl 01 Papaya - Cam San Hô 3g,user_30,2025-12-26T03:51:00Z,25,0,,0.0776,0,0
ld_08407,Website,nurturing,[],19,medium,,Son Kem Lì Glamrr Q 07 Red Letter Day - Đỏ Thuần 5g,user_22,2025-07-27T18:20:00Z,58,2,email,0.0352,0,0
ld_extra_05770,Referral,qualified,['hot-lead'],82,medium,,[HSD 05/2026] Son Kem Lì 2In1 Silkygirl 01 Honey Peach Cam Đào Nude 3.8ml,user_11,2025-06-03T02:46:00Z,43,3,email,0.5019,0,0
ld_extra_00286,TiktokAds,qualified,[],13,low,cmp_598,[HSD 03/2026] [Mini] Son Kem Lì Maybelline 80 Ruler 2.7ml,user_15,2025-02-17T17:18:00Z,48,0,,0.1228,0,0
ld_extra_05863,InBound,qualified,['hot-lead'],80,medium,cmp_879,Son Tint Carslan Cấp Ẩm Căng Mọng G110 4.5g,user_23,2025-08-09T07:09:00Z,70,2,chat,0.3602,0,0
ld_extra_09590,LandingPage,contacted,"['hot-lead', 'vip']",65,urgent,cmp_871,Son Lì 3CE Mịn Môi Whip Red - Đỏ Mận 4g,user_01,2025-10-06T07:04:00Z,75,0,,0.2057,0,0
ld_01589,TiktokAds,new,['vip'],69,low,cmp_197,Son Kem Lì Glamrr Q 01 Glad Day - Đỏ Nâu 5g,user_11,2025-06-13T19:27:00Z,46,1,message,0.2252,1,168000
ld_extra_09218,FacebookAds,qualified,['quan-tam-duong-da'],69,urgent,cmp_552,Son Kem Black Rouge FV02 Fig Rose - Hồng Ánh Cam 3.5g,user_21,2025-01-24T04:25:00Z,51,0,,0.2048,0,0
ld_extra_03112,FacebookAds,new,[],32,low,,Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml,user_22,2025-08-10T20:30:00Z,41,0,,0.0751,0,0
ld_03329,Referral,contacted,"['hot-lead', 'mua-lai']",72,high,cmp_151,Son Tint Nookoi Căng Mọng Màu T11 Cam Đất 3.8g,user_27,2025-10-13T05:29:00Z,8,1,email,0.5576,1,149000
ld_03639,Website,new,"['hot-lead', 'mua-lai']",74,high,cmp_888,Combo 3 Son Dưỡng LipIce Không Màu Chuyển Kem Mịn (Hương Chanh + Hương Dâu + Không Hương) 4.3g,user_10,2025-10-14T13:51:00Z,3,1,email,0.3092,1,164000
ld_extra_03869,InBound,new,['vip'],74,medium,cmp_661,[HSD 04/2026] Son Tint Judydoll Căng Bóng Mát Lạnh - 05 Cam Mơ 2.4g,user_15,2025-04-06T13:58:00Z,77,4,message,0.4467,1,95000
ld_extra_00240,Website,new,['quan-tam-son'],87,low,cmp_673,Son Kem Lì Cathy Doll #11 Red N Beach 3.5g,user_06,2025-06-15T03:47:00Z,3,1,call,0.1259,0,0
ld_extra_09724,Partner,nurturing,['mua-lai'],67,medium,cmp_707,[HSD 08/2026] Son Dưỡng Có Màu Silkygirl 02 Luscious - Đỏ Cháy 3.2g,user_16,2025-02-11T20:07:00Z,52,4,message,0.579,1,67000
